,message,label
370,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,1
371,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0
372,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,0
373,TaKe CaRE n gET WeLL sOOn,0
374,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,1
375,Neva mind it's ok..,0
376,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,1
377,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,0
378,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0
379,I called and said all to him:)then he have to choose this future.,0
380,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",0
381,For my family happiness..,0
382,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,0
383,Dear we got  &lt;#&gt;  dollars hi hi,0
384,Good words.... But words may leave u in dismay many times.,0
385,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,0
386,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",0
387,"Haha good to hear, I'm officially paid and on the market for an 8th",0
388,How many licks does it take to get to the center of a tootsie pop?,0
389,Todays Vodafone numbers ending with 4882 are selected to a receive a å£350 award. If your number matches call 09064019014 to receive your å£350 award.,1
390,Please dont say like that. Hi hi hi,0
391,Oh that was a forwarded message. I thought you send that to me,0
392,Got it. Seventeen pounds for seven hundred ml ___ hope ok.,0
393,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",1
394,Me n him so funny...,0
395,When __ login dat time... Dad fetching __ home now?,0
396,"What will we do in the shower, baby?",0
397,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",0
398," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",0
399,Probably gonna swing by in a wee bit,0
400,Ya very nice. . .be ready on thursday,0
401,Allo! We have braved the buses and taken on the trains and triumphed. I mean we__÷re in b__÷ham. Have a jolly good rest of week,0
402,No prob. I will send to your email.,0
403,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),0
404,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0
405,"Wait, do you know if wesleys in town? I bet she does hella drugs!",0
406,Did u got that persons story,0
407,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",0
408,You will be in the place of that man,0
409,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",0
410,88800 and 89034 are premium phone services call 08718711108,1
411,Then mum's repent how?,0
412,Leave it de:-). Start Prepare for next:-)..,0
413,Yes baby! We can study all the positions of the kama sutra ;),0
414,En chikku nange bakra msg kalstiya..then had tea/coffee?,0
415,Carlos'll be here in a minute if you still need to buy,0
416,This pay is  &lt;DECIMAL&gt;  lakhs:),0
417,Have a good evening! Ttyl,0
418,Did u receive my msg?,0
419,Ho ho - big belly laugh! See ya tomo,0
420,SMS. ac sun0819 posts HELLO:\You seem cool,1
421,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",0
422,"I dont knw pa, i just drink milk..",0
423,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0
424,__ log off 4 wat. It's sdryb8i,0
425,Is xy going 4 e lunch?,0
426,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,1
427,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",0
428,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0
429,Thanks love. But am i doing torch or bold.,0
430,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,1
431,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",0
432,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
433,Good. Good job. I like entrepreneurs,0
434,"Aight, you close by or still down around alex's place?",0
435,meet you in corporation st outside gap ___ you can see how my mind is working!,0
436,How much r __ willing to pay?,0
437,"Sorry, I'll call later",0
438,What is important is that you prevent dehydration by giving her enough fluids,0
439,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",0
440,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,0
441,"I don't think I can get away for a trek that long with family in town, sorry",0
442,So when do you wanna gym harri,0
443,Quite late lar... Ard 12 anyway i wun b drivin...,0
444,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1
445,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,0
446,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,0
447,08714712388 between 10am-7pm Cost 10p,1
448,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",0
449,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0
450,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,1
451,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,0
452,Oh is it? Send me the address,0
453,S'fine. Anytime. All the best with it.,0
454,That is wondar full flim.,0
455,Ya even those cookies have jelly on them,0
456,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0
457,Got it! It looks scrumptious... daddy wants to eat you all night long!,0
458,"Alright omw, gotta change my order to a half8th",0
459,Dunno y u ask me.,0
460,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,1
461,No he didn't. Spring is coming early yay!,0
462,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,0
463,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,0
464,Thanks for looking out for me. I really appreciate.,0
465,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY å£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1
466,Just got up. have to be out of the room very soon. ___. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0
467,Men like shorter ladies. Gaze up into his eyes.,0
468,Dunno he jus say go lido. Same time 930.,0
469,U are subscribed to the best Mobile Content Service in the UK for å£3 per 10 days until you send STOP to 82324. Helpline 08706091795,1
470,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1
471,Dont gimme that lip caveboy,0
472,When did you get to the library,0
473,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,0
474,So why didnt you holla?,0
475,Cant think of anyone with * spare room off * top of my head,0
476,U should have made an appointment,0
477,"Romantic Paris. 2 nights, 2 flights from å£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1
478,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0
479,Urgent Ur å£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 å£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,1
480,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0
481,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",0
482,UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub,1
483,"Sorry, I'll call later",0
484,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0
485,Not getting anywhere with this damn job hunting over here!,0
486,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,0
487,"idc get over here, you are not weaseling your way out of this shit twice in a row",0
488,Thanks for picking up the trash.,0
489,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0
490,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0
491,That means get the door,0
492,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0
493,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",0
